Age,Gender,Region,NetworkCoverage,InternetSpeed,CustomerSupport,AppExperience,PlanSatisfaction,CallQuality,Duration,FeedbackText,SatisfactionScore
45,Male,Andhra Pradesh,6,4,7,4,3,6,2.2,Internet is fast and reliable.,50
49,Female,Telangana,4,4,3,3,6,6,7.9,The mobile app is slow to load.,47
36,Female,Kerala,4,6,9,7,4,5,6.8,I am satisfied with my plan.,66
48,Male,Tamil Nadu,2,4,3,1,8,4,3.6,"Good internet speed, even during peak hours.",48
49,Female,Telangana,5,8,4,2,2,8,2.0,App crashes during recharge.,47
31,Male,Kerala,7,8,6,3,9,9,9.0,Call quality could be better.,75
34,Female,Tamil Nadu,10,9,9,6,4,6,1.5,App crashes during recharge.,76
18,Male,Telangana,7,4,2,6,10,6,0.6,Great experience overall.,54
52,Male,Karnataka,10,5,3,10,1,3,3.0,The mobile app is slow to load.,35
40,Male,Kerala,8,2,4,9,6,10,5.1,Customer support is very helpful.,43
26,Female,Karnataka,1,10,6,10,5,4,7.7,Internet is fast and reliable.,65
24,Female,Andhra Pradesh,7,6,6,6,9,3,9.8,I am satisfied with my plan.,71
36,Female,Kerala,9,4,3,4,1,4,7.1,Internet is fast and reliable.,29
57,Female,Telangana,5,2,7,5,4,2,4.0,Internet is fast and reliable.,43
39,Male,Karnataka,2,1,4,3,9,2,3.5,Poor network coverage indoors.,43
47,Male,Kerala,5,7,3,3,4,9,3.6,Call quality could be better.,48
39,Male,Telangana,5,5,8,1,1,8,1.9,The mobile app is slow to load.,42
19,Female,Andhra Pradesh,9,9,5,1,2,5,8.3,Call quality could be better.,50
28,Male,Andhra Pradesh,5,7,2,9,1,1,1.3,Great experience overall.,34
31,Male,Telangana,9,3,6,10,2,6,6.0,Customer support is very helpful.,37
48,Male,Kerala,10,8,5,1,7,7,1.2,Call quality could be better.,66
54,Female,Tamil Nadu,10,7,9,2,8,3,2.0,Internet is fast and reliable.,77
24,Male,Andhra Pradesh,4,7,4,4,5,4,7.5,I am satisfied with my plan.,58
65,Male,Tamil Nadu,5,1,7,9,9,6,8.7,App crashes during recharge.,52
26,Female,Tamil Nadu,6,7,1,8,4,2,8.3,Signal drops frequently in my area.,41
37,Female,Karnataka,8,5,6,2,8,10,3.0,Poor network coverage indoors.,64
24,Female,Telangana,9,1,4,2,8,9,5.1,"Good internet speed, even during peak hours.",47
39,Female,Andhra Pradesh,7,9,6,2,6,7,4.4,Customer support is very helpful.,70
56,Female,Andhra Pradesh,3,2,5,7,2,8,2.6,Great experience overall.,35
38,Female,Kerala,6,3,9,8,10,3,0.7,Call quality could be better.,71
28,Female,Telangana,1,3,3,1,9,3,6.4,Poor network coverage indoors.,51
33,Male,Kerala,2,2,4,9,6,5,4.9,Signal drops frequently in my area.,35
33,Male,Telangana,10,2,5,8,5,9,6.1,I am satisfied with my plan.,40
38,Female,Kerala,2,6,8,10,3,4,4.4,The mobile app is slow to load.,53
26,Male,Karnataka,6,2,3,6,4,5,9.5,Poor network coverage indoors.,26
57,Female,Tamil Nadu,2,7,2,2,6,10,2.6,App crashes during recharge.,49
62,Male,Kerala,2,8,3,8,1,6,6.6,Great experience overall.,38
24,Male,Karnataka,7,9,10,7,6,10,4.8,The mobile app is slow to load.,79
30,Male,Karnataka,5,7,1,9,3,8,9.3,Customer support is very helpful.,35
20,Male,Karnataka,5,7,9,1,5,9,4.0,Great experience overall.,74
55,Male,Karnataka,4,10,2,10,5,7,7.1,Internet is fast and reliable.,60
47,Female,Karnataka,3,9,4,6,10,9,5.8,I am satisfied with my plan.,78
33,Female,Tamil Nadu,7,2,2,1,6,2,7.5,The mobile app is slow to load.,28
18,Male,Telangana,7,10,6,2,2,8,0.5,The mobile app is slow to load.,56
39,Male,Andhra Pradesh,9,1,7,4,6,6,3.1,App crashes during recharge.,46
38,Male,Telangana,9,1,2,5,9,9,4.8,Great experience overall.,38
23,Male,Kerala,5,9,9,7,5,4,7.8,I am satisfied with my plan.,81
55,Female,Tamil Nadu,8,8,6,2,2,5,6.1,I am satisfied with my plan.,49
46,Female,Karnataka,5,3,1,10,7,3,2.9,Customer support is very helpful.,41
24,Female,Andhra Pradesh,1,7,2,1,10,6,0.5,The mobile app is slow to load.,67
23,Female,Andhra Pradesh,3,10,4,9,5,10,4.7,App crashes during recharge.,68
33,Female,Karnataka,9,2,9,10,2,10,1.4,Call quality could be better.,42
22,Male,Kerala,7,5,9,2,10,4,4.8,Signal drops frequently in my area.,83
34,Male,Andhra Pradesh,8,2,8,8,3,9,5.5,Great experience overall.,46
44,Female,Kerala,3,8,6,1,6,6,2.4,"Good internet speed, even during peak hours.",66
52,Female,Telangana,9,7,9,6,1,6,5.5,The mobile app is slow to load.,57
61,Female,Karnataka,8,7,8,2,5,2,6.1,"Good internet speed, even during peak hours.",68
19,Female,Kerala,5,2,5,6,6,7,4.0,App crashes during recharge.,39
27,Female,Andhra Pradesh,9,2,10,7,2,6,3.0,I am satisfied with my plan.,43
19,Male,Kerala,10,5,5,10,3,4,6.9,Internet is fast and reliable.,48
65,Male,Andhra Pradesh,9,1,10,5,9,4,6.0,Call quality could be better.,69
65,Female,Kerala,1,4,7,6,8,5,2.2,App crashes during recharge.,62
57,Male,Tamil Nadu,2,5,1,5,4,6,5.6,Poor network coverage indoors.,33
25,Male,Karnataka,5,3,9,7,7,9,2.8,"Good internet speed, even during peak hours.",63
45,Female,Karnataka,2,9,6,8,6,2,0.8,The mobile app is slow to load.,72
56,Female,Karnataka,1,2,1,3,3,4,2.5,The mobile app is slow to load.,25
32,Female,Kerala,6,9,2,9,1,4,1.5,Internet is fast and reliable.,45
47,Male,Telangana,8,9,9,9,8,1,9.1,The mobile app is slow to load.,83
24,Female,Andhra Pradesh,2,8,6,5,6,5,6.0,App crashes during recharge.,71
19,Male,Kerala,8,8,8,2,7,2,2.4,Poor network coverage indoors.,76
60,Female,Kerala,5,6,2,8,9,10,3.9,I am satisfied with my plan.,52
47,Male,Kerala,10,8,7,6,4,4,3.3,Customer support is very helpful.,64
21,Male,Karnataka,5,2,2,4,5,2,7.8,I am satisfied with my plan.,35
33,Male,Telangana,2,4,6,10,5,6,5.1,Signal drops frequently in my area.,50
30,Female,Tamil Nadu,2,9,7,4,5,1,4.7,Customer support is very helpful.,68
49,Female,Tamil Nadu,4,10,8,3,7,2,0.8,Signal drops frequently in my area.,80
40,Female,Karnataka,9,4,9,5,4,3,7.9,The mobile app is slow to load.,57
62,Female,Tamil Nadu,8,9,4,3,4,9,1.2,Signal drops frequently in my area.,58
58,Female,Telangana,6,9,4,2,4,8,4.0,App crashes during recharge.,61
19,Female,Tamil Nadu,1,4,4,10,9,6,5.1,The mobile app is slow to load.,57
64,Female,Telangana,5,5,7,4,2,7,0.6,The mobile app is slow to load.,49
51,Female,Karnataka,2,10,5,6,10,7,0.5,Call quality could be better.,84
50,Male,Tamil Nadu,1,6,8,6,10,8,9.2,Great experience overall.,76
54,Male,Telangana,5,1,3,3,1,3,6.8,Great experience overall.,16
61,Male,Kerala,9,6,4,6,6,9,7.6,Internet is fast and reliable.,52
52,Male,Karnataka,2,1,6,10,8,7,4.7,Great experience overall.,51
20,Male,Andhra Pradesh,5,1,6,7,1,3,4.7,The mobile app is slow to load.,31
62,Male,Karnataka,6,10,8,9,2,1,2.4,The mobile app is slow to load.,64
39,Male,Tamil Nadu,9,8,7,5,8,7,3.4,Call quality could be better.,79
27,Male,Kerala,4,8,6,3,3,4,4.0,Internet is fast and reliable.,61
32,Male,Tamil Nadu,6,3,3,1,4,7,8.2,The mobile app is slow to load.,29
56,Female,Telangana,1,4,9,3,4,4,3.8,Customer support is very helpful.,56
45,Male,Andhra Pradesh,4,7,9,10,7,3,4.4,Customer support is very helpful.,79
65,Male,Telangana,6,2,10,8,8,5,8.2,I am satisfied with my plan.,68
28,Male,Andhra Pradesh,4,5,1,2,2,4,8.4,Customer support is very helpful.,22
58,Male,Tamil Nadu,9,7,9,10,5,6,1.5,Customer support is very helpful.,66
21,Male,Tamil Nadu,1,4,1,2,2,8,5.4,Signal drops frequently in my area.,26
58,Female,Karnataka,5,3,1,3,8,3,9.8,Poor network coverage indoors.,38
18,Male,Andhra Pradesh,8,6,8,9,9,9,5.3,Internet is fast and reliable.,75
64,Male,Andhra Pradesh,4,1,10,8,10,7,5.3,Poor network coverage indoors.,70
19,Female,Tamil Nadu,4,4,1,3,7,10,2.7,Great experience overall.,39
20,Female,Karnataka,10,5,3,7,9,5,4.2,The mobile app is slow to load.,56
49,Male,Kerala,3,9,8,6,3,10,6.1,Poor network coverage indoors.,64
63,Male,Andhra Pradesh,4,8,8,6,4,3,1.4,Internet is fast and reliable.,67
51,Male,Tamil Nadu,4,2,5,10,10,8,7.8,App crashes during recharge.,58
42,Male,Tamil Nadu,7,3,9,10,9,4,4.2,Call quality could be better.,74
35,Male,Karnataka,3,6,3,4,9,4,5.3,App crashes during recharge.,56
56,Male,Andhra Pradesh,4,2,1,5,8,4,4.4,Great experience overall.,34
28,Male,Kerala,4,6,6,6,10,2,4.6,App crashes during recharge.,75
48,Male,Kerala,7,3,3,5,4,4,9.1,"Good internet speed, even during peak hours.",32
19,Male,Tamil Nadu,7,2,4,7,2,1,9.9,"Good internet speed, even during peak hours.",25
48,Female,Karnataka,7,6,2,3,6,1,4.2,I am satisfied with my plan.,44
56,Male,Andhra Pradesh,4,9,3,5,2,10,5.8,"Good internet speed, even during peak hours.",46
60,Male,Telangana,3,1,7,3,9,9,6.2,Internet is fast and reliable.,59
27,Female,Kerala,8,6,5,8,10,1,2.1,Poor network coverage indoors.,75
38,Female,Tamil Nadu,7,5,4,7,5,2,6.3,I am satisfied with my plan.,49
27,Female,Andhra Pradesh,9,6,3,6,4,7,6.7,I am satisfied with my plan.,43
49,Female,Tamil Nadu,7,2,10,4,9,3,3.6,App crashes during recharge.,74
46,Female,Andhra Pradesh,5,6,1,5,3,7,4.6,Poor network coverage indoors.,32
61,Female,Tamil Nadu,8,8,5,4,3,8,1.9,Poor network coverage indoors.,55
46,Male,Tamil Nadu,8,9,3,5,7,1,8.9,Signal drops frequently in my area.,66
60,Female,Kerala,6,8,4,9,3,5,1.4,Call quality could be better.,50
55,Male,Telangana,3,4,2,6,5,4,0.9,Signal drops frequently in my area.,41
22,Male,Telangana,5,1,8,6,8,2,3.6,Signal drops frequently in my area.,56
31,Male,Telangana,9,2,5,9,7,2,8.6,The mobile app is slow to load.,51
48,Female,Karnataka,7,8,2,7,8,5,6.7,Great experience overall.,57
36,Female,Tamil Nadu,4,4,1,6,5,3,4.2,The mobile app is slow to load.,29
36,Female,Andhra Pradesh,7,4,8,3,4,10,8.5,Internet is fast and reliable.,57
63,Female,Andhra Pradesh,9,2,9,10,4,7,6.8,"Good internet speed, even during peak hours.",49
65,Male,Kerala,10,10,9,3,3,3,9.4,Poor network coverage indoors.,76
19,Male,Andhra Pradesh,3,1,4,5,4,5,1.8,Call quality could be better.,27
38,Male,Karnataka,5,4,1,7,5,8,7.3,The mobile app is slow to load.,35
27,Male,Telangana,7,10,4,9,3,3,6.9,Great experience overall.,53
49,Male,Andhra Pradesh,5,1,2,9,10,10,1.4,Call quality could be better.,47
52,Female,Kerala,4,8,9,7,9,8,4.6,Signal drops frequently in my area.,90
18,Male,Karnataka,1,5,6,10,1,2,2.3,Signal drops frequently in my area.,43
18,Female,Tamil Nadu,9,10,9,1,4,1,9.1,Call quality could be better.,73
60,Male,Kerala,5,3,2,2,8,5,6.0,Great experience overall.,47
30,Female,Kerala,2,9,3,6,3,5,6.9,Great experience overall.,50
47,Female,Karnataka,3,1,7,2,2,5,8.0,Poor network coverage indoors.,30
18,Female,Tamil Nadu,10,6,1,5,7,9,5.9,Call quality could be better.,48
41,Male,Tamil Nadu,7,4,6,3,4,4,6.9,Call quality could be better.,48
30,Male,Andhra Pradesh,10,3,2,3,2,9,8.3,App crashes during recharge.,26
25,Female,Kerala,2,10,8,10,9,7,3.2,Call quality could be better.,93
18,Female,Karnataka,1,5,10,5,7,3,4.8,I am satisfied with my plan.,76
40,Female,Andhra Pradesh,7,7,3,6,8,3,2.8,"Good internet speed, even during peak hours.",63
54,Female,Kerala,4,10,8,9,6,7,6.3,Great experience overall.,79
56,Female,Karnataka,10,8,3,6,5,7,2.8,"Good internet speed, even during peak hours.",49
19,Female,Kerala,5,5,2,2,9,10,4.7,Poor network coverage indoors.,52
50,Male,Tamil Nadu,4,9,2,5,4,2,6.4,App crashes during recharge.,50
18,Male,Andhra Pradesh,6,3,4,3,6,8,2.7,I am satisfied with my plan.,41
32,Male,Kerala,2,7,3,1,1,8,4.6,Great experience overall.,40
57,Male,Tamil Nadu,8,7,4,1,4,8,9.7,"Good internet speed, even during peak hours.",51
63,Male,Telangana,10,9,4,4,7,3,6.7,App crashes during recharge.,66
55,Male,Karnataka,6,5,3,6,3,1,7.2,Signal drops frequently in my area.,38
22,Female,Andhra Pradesh,9,4,8,1,4,8,0.8,Great experience overall.,57
30,Female,Telangana,8,3,1,7,8,4,1.1,Internet is fast and reliable.,42
46,Female,Kerala,8,5,9,8,3,9,1.0,Signal drops frequently in my area.,59
37,Male,Andhra Pradesh,6,2,8,3,1,1,2.0,The mobile app is slow to load.,37
63,Male,Karnataka,10,7,1,4,8,10,7.9,I am satisfied with my plan.,51
31,Male,Karnataka,10,3,1,10,5,5,1.5,Great experience overall.,32
44,Female,Andhra Pradesh,8,6,4,9,3,3,5.1,Signal drops frequently in my area.,41
55,Female,Andhra Pradesh,4,1,3,2,4,9,8.5,Great experience overall.,27
40,Male,Tamil Nadu,1,8,4,2,6,7,9.8,Customer support is very helpful.,57
60,Male,Andhra Pradesh,8,1,5,2,10,7,1.8,Customer support is very helpful.,53
28,Female,Tamil Nadu,8,9,4,4,2,10,5.6,Signal drops frequently in my area.,50
30,Male,Karnataka,10,1,1,9,9,6,3.9,Call quality could be better.,36
25,Female,Telangana,7,1,5,1,7,5,4.6,Customer support is very helpful.,45
40,Female,Andhra Pradesh,8,6,6,5,6,10,2.5,App crashes during recharge.,62
53,Male,Telangana,7,5,7,1,4,9,4.3,The mobile app is slow to load.,55
34,Male,Andhra Pradesh,2,7,7,6,4,3,1.1,I am satisfied with my plan.,55
29,Female,Tamil Nadu,4,10,9,3,3,5,5.8,The mobile app is slow to load.,74
41,Female,Karnataka,9,1,7,6,1,10,1.7,App crashes during recharge.,27
38,Male,Karnataka,6,3,8,7,2,6,9.7,Signal drops frequently in my area.,44
57,Female,Tamil Nadu,10,9,1,4,8,2,2.1,Customer support is very helpful.,58
55,Female,Kerala,4,6,5,8,3,4,7.5,The mobile app is slow to load.,49
35,Female,Tamil Nadu,1,5,2,8,3,9,2.5,"Good internet speed, even during peak hours.",33
52,Male,Kerala,5,10,6,5,7,1,6.6,Great experience overall.,75
39,Male,Telangana,9,2,6,3,9,6,5.1,Great experience overall.,55
35,Female,Karnataka,5,9,6,6,1,10,4.1,Great experience overall.,51
60,Male,Kerala,3,4,3,6,4,5,7.5,Signal drops frequently in my area.,33
28,Male,Karnataka,9,2,4,10,10,10,3.9,Great experience overall.,50
51,Female,Andhra Pradesh,1,3,9,5,3,7,2.8,Call quality could be better.,54
45,Female,Kerala,5,3,9,8,2,8,2.2,I am satisfied with my plan.,47
59,Male,Tamil Nadu,9,10,7,6,7,5,8.2,I am satisfied with my plan.,80
60,Male,Telangana,4,2,6,8,9,4,3.3,Poor network coverage indoors.,58
20,Male,Karnataka,3,4,1,8,9,2,3.3,"Good internet speed, even during peak hours.",51
46,Male,Karnataka,3,4,10,9,4,9,1.8,Signal drops frequently in my area.,56
53,Female,Andhra Pradesh,6,4,10,8,1,4,6.3,Call quality could be better.,53
64,Male,Kerala,9,2,6,9,3,7,6.5,Poor network coverage indoors.,32
23,Female,Andhra Pradesh,1,8,8,7,10,4,4.5,Internet is fast and reliable.,88
35,Female,Tamil Nadu,9,4,7,2,1,3,8.9,Customer support is very helpful.,36
65,Female,Andhra Pradesh,9,10,4,4,9,5,4.6,Customer support is very helpful.,79
55,Male,Telangana,3,10,10,10,4,2,4.6,Customer support is very helpful.,75
61,Female,Kerala,10,10,6,6,5,5,5.3,Call quality could be better.,67
26,Male,Andhra Pradesh,6,4,4,7,5,5,1.5,Poor network coverage indoors.,43
55,Male,Kerala,3,5,1,1,7,6,5.5,Internet is fast and reliable.,39
47,Female,Karnataka,7,7,3,3,4,6,6.3,Customer support is very helpful.,47
62,Male,Kerala,7,8,6,6,5,3,7.4,"Good internet speed, even during peak hours.",68
39,Male,Karnataka,6,6,7,9,6,6,9.2,"Good internet speed, even during peak hours.",68
25,Female,Telangana,5,7,6,3,1,4,3.1,I am satisfied with my plan.,42
60,Female,Kerala,6,2,10,4,4,10,8.0,I am satisfied with my plan.,54
47,Male,Andhra Pradesh,5,6,10,4,8,5,7.0,Call quality could be better.,75
49,Male,Karnataka,4,10,9,9,9,10,4.2,App crashes during recharge.,89
18,Male,Andhra Pradesh,6,8,4,3,8,1,4.8,I am satisfied with my plan.,68
41,Male,Tamil Nadu,10,3,7,10,7,1,5.9,Poor network coverage indoors.,57
47,Female,Telangana,9,9,8,2,9,4,3.4,The mobile app is slow to load.,87
32,Female,Kerala,7,5,6,6,8,7,7.1,"Good internet speed, even during peak hours.",62
65,Female,Tamil Nadu,3,1,4,3,4,4,3.6,I am satisfied with my plan.,32
60,Female,Tamil Nadu,10,7,4,10,2,8,1.4,Call quality could be better.,39
48,Male,Tamil Nadu,7,8,4,6,8,10,5.3,Call quality could be better.,66
46,Male,Kerala,9,5,4,2,1,10,3.4,Signal drops frequently in my area.,38
32,Female,Karnataka,9,10,6,3,5,2,6.5,Call quality could be better.,68
63,Male,Kerala,10,1,1,10,10,2,4.9,Call quality could be better.,40
53,Male,Telangana,7,8,10,2,6,3,7.2,Customer support is very helpful.,80
35,Female,Karnataka,8,8,3,5,2,3,6.3,Great experience overall.,42
36,Female,Telangana,9,5,1,4,1,3,4.4,Poor network coverage indoors.,19
27,Female,Telangana,4,6,8,8,1,4,9.3,Poor network coverage indoors.,46
53,Female,Telangana,10,4,8,8,1,3,9.7,Call quality could be better.,42
28,Male,Andhra Pradesh,3,5,8,7,9,3,0.9,Signal drops frequently in my area.,78
28,Male,Karnataka,2,7,10,4,9,1,5.6,Great experience overall.,89
41,Male,Karnataka,6,6,2,7,8,3,3.3,The mobile app is slow to load.,54
25,Male,Andhra Pradesh,8,8,9,1,7,3,3.5,"Good internet speed, even during peak hours.",75
39,Male,Karnataka,6,2,3,2,9,4,6.1,The mobile app is slow to load.,46
41,Female,Andhra Pradesh,6,8,5,1,10,7,8.8,Signal drops frequently in my area.,77
34,Male,Karnataka,2,4,8,5,2,2,5.1,Poor network coverage indoors.,50
44,Male,Kerala,8,5,5,2,9,9,3.2,Customer support is very helpful.,64
20,Male,Karnataka,10,2,4,8,6,5,1.8,Poor network coverage indoors.,38
21,Female,Karnataka,6,7,1,3,1,5,6.5,Call quality could be better.,33
37,Female,Tamil Nadu,5,1,8,5,9,3,8.4,I am satisfied with my plan.,60
19,Female,Karnataka,8,1,2,8,6,10,4.1,Great experience overall.,30
32,Female,Tamil Nadu,4,7,6,5,3,7,1.7,I am satisfied with my plan.,49
51,Male,Andhra Pradesh,9,4,7,4,4,1,9.3,Customer support is very helpful.,53
37,Female,Andhra Pradesh,4,3,4,1,8,3,9.9,Internet is fast and reliable.,54
56,Female,Karnataka,9,5,7,4,2,5,1.9,App crashes during recharge.,47
30,Male,Kerala,6,6,1,6,10,6,8.8,App crashes during recharge.,57
41,Female,Karnataka,6,1,1,7,6,3,0.7,Call quality could be better.,27
48,Female,Tamil Nadu,3,3,3,5,4,8,2.3,I am satisfied with my plan.,34
35,Male,Andhra Pradesh,3,1,10,3,6,10,5.7,Great experience overall.,53
60,Male,Telangana,10,4,9,3,6,7,10.0,Internet is fast and reliable.,68
20,Female,Andhra Pradesh,3,9,9,7,6,2,5.6,"Good internet speed, even during peak hours.",78
37,Female,Telangana,2,6,8,1,8,4,8.0,"Good internet speed, even during peak hours.",72
41,Male,Telangana,5,6,1,10,5,3,1.7,Call quality could be better.,38
42,Female,Andhra Pradesh,8,10,10,3,1,1,10.0,App crashes during recharge.,65
45,Male,Andhra Pradesh,8,1,10,8,3,3,6.2,I am satisfied with my plan.,43
23,Female,Andhra Pradesh,6,3,4,7,10,10,8.6,Great experience overall.,59
24,Male,Karnataka,7,5,4,7,8,2,4.4,Internet is fast and reliable.,54
18,Male,Kerala,3,1,10,8,10,4,4.9,Poor network coverage indoors.,67
28,Male,Kerala,10,6,5,9,7,10,5.5,I am satisfied with my plan.,61
52,Male,Andhra Pradesh,4,5,10,3,7,9,1.9,Call quality could be better.,72
36,Male,Telangana,7,7,6,1,5,1,2.9,Signal drops frequently in my area.,65
20,Female,Telangana,3,7,1,4,10,6,2.7,I am satisfied with my plan.,60
46,Female,Telangana,7,3,9,4,9,1,7.1,Poor network coverage indoors.,69
48,Female,Karnataka,5,2,7,4,8,10,9.4,Call quality could be better.,56
61,Female,Kerala,8,2,3,5,7,3,7.5,The mobile app is slow to load.,44
48,Female,Kerala,3,1,6,4,4,1,5.0,App crashes during recharge.,33
57,Male,Kerala,8,3,10,2,7,4,3.7,Poor network coverage indoors.,70
31,Male,Karnataka,5,6,2,6,5,7,8.0,The mobile app is slow to load.,43
48,Male,Karnataka,9,1,5,1,7,8,9.3,Signal drops frequently in my area.,47
64,Male,Telangana,4,4,6,9,8,4,1.4,I am satisfied with my plan.,58
23,Female,Karnataka,8,6,5,6,5,3,4.5,Poor network coverage indoors.,56
32,Male,Tamil Nadu,3,9,10,5,1,7,0.9,Poor network coverage indoors.,66
60,Male,Karnataka,4,5,1,10,8,4,1.8,The mobile app is slow to load.,43
38,Female,Andhra Pradesh,6,10,9,8,9,6,9.1,App crashes during recharge.,89
42,Female,Andhra Pradesh,9,3,1,9,4,9,8.6,Call quality could be better.,27
35,Female,Kerala,9,10,2,9,3,2,5.1,Great experience overall.,47
60,Male,Andhra Pradesh,3,1,5,6,1,2,6.7,Poor network coverage indoors.,23
57,Male,Karnataka,3,10,10,1,9,1,7.9,The mobile app is slow to load.,98
64,Female,Kerala,5,9,8,6,4,3,5.1,Internet is fast and reliable.,72
20,Male,Kerala,2,5,6,6,9,3,4.2,Poor network coverage indoors.,62
33,Male,Telangana,1,8,7,1,9,7,7.1,Poor network coverage indoors.,84
59,Female,Karnataka,1,7,4,4,10,10,3.2,Customer support is very helpful.,74
39,Male,Karnataka,4,5,1,9,4,5,6.3,"Good internet speed, even during peak hours.",35
37,Male,Karnataka,3,9,2,6,5,4,1.7,Internet is fast and reliable.,51
35,Female,Karnataka,7,9,8,9,6,7,8.6,Signal drops frequently in my area.,80
58,Male,Kerala,5,2,7,10,5,5,3.8,Poor network coverage indoors.,48
60,Male,Kerala,10,4,5,8,7,10,0.6,Signal drops frequently in my area.,53
60,Male,Andhra Pradesh,4,2,9,1,7,1,5.6,Call quality could be better.,60
35,Female,Andhra Pradesh,1,10,7,4,3,7,5.7,Signal drops frequently in my area.,66
18,Female,Telangana,4,4,6,4,3,6,0.5,I am satisfied with my plan.,39
32,Male,Tamil Nadu,4,3,6,4,8,5,3.5,The mobile app is slow to load.,56
60,Male,Tamil Nadu,6,8,9,5,4,5,8.7,Poor network coverage indoors.,67
53,Female,Andhra Pradesh,6,3,6,10,9,6,5.2,Great experience overall.,61
56,Female,Kerala,3,7,2,1,2,5,7.4,Customer support is very helpful.,37
31,Female,Karnataka,10,9,3,10,1,7,3.9,App crashes during recharge.,44
44,Female,Kerala,4,9,7,7,2,6,4.3,Internet is fast and reliable.,58
36,Male,Karnataka,2,2,4,7,2,5,2.1,Signal drops frequently in my area.,31
18,Male,Kerala,3,7,5,4,6,3,2.3,Signal drops frequently in my area.,65
21,Male,Kerala,7,4,4,2,5,8,7.0,Poor network coverage indoors.,41
30,Female,Karnataka,2,5,8,3,4,2,7.9,Great experience overall.,56
55,Female,Telangana,10,3,7,4,2,6,6.9,The mobile app is slow to load.,41
47,Female,Telangana,1,8,4,1,2,4,2.6,Call quality could be better.,45
20,Female,Andhra Pradesh,10,4,7,8,8,1,7.8,App crashes during recharge.,62
44,Female,Telangana,9,5,1,9,5,7,4.1,Internet is fast and reliable.,41
